Date,Prices,Day_count,Month,Season,Weekday,Is_holiday,Rolling_mean_7,Rolling_mean_30,Lag_1,Lag_7,Lag_30,Daily_delta,CPI,Total_inflation,USD_IDR,Temperature,Rainfall,Humidity,Day_in_month,Diff_value,Percentage
2020-08-24,36500,236,8,Dry,0,False,NULL,NULL,NULL,NULL,NULL,NULL,116.4508,-0.047636909,14764,26.71,0.72,82.33,24,NULL,0
2020-08-25,35500,237,8,Dry,1,False,NULL,NULL,36500,40000,NULL,-1000,116.4508,-0.047636909,14629.40039,26.36,0.89,84.86,25,-Rp1000,-2.74
2020-08-26,35000,238,8,Dry,2,False,NULL,NULL,35500,40000,36750,-500,116.4508,-0.047636909,14607.7002,26.6,0.63,81.86,26,-Rp500,-1.41
2020-08-27,35000,239,8,Dry,3,False,NULL,NULL,35000,NULL,36750,0,116.4508,-0.047636909,14447.38281,26.41,0.35,83.78,27,Rp0,0
2020-08-28,35000,240,8,Dry,4,False,NULL,NULL,35000,NULL,35750,0,116.4508,-0.047636909,14446.00391,26.8,1.42,82.31,28,Rp0,0
2020-08-29,35000,241,8,Dry,5,False,NULL,NULL,35000,NULL,35750,0,116.4508,-0.047636909,14446.00391,26.53,5.02,84.07,29,Rp0,0
2020-08-30,35000,242,8,Dry,6,False,35285.71428571428,NULL,35000,NULL,NULL,0,116.4508,-0.047636909,14446.00391,26.55,5.72,82.09,30,Rp0,0
2020-08-31,34000,243,8,Dry,0,False,34928.57142857143,NULL,35000,36500,NULL,-1000,116.4508,-0.047636909,14618,26.07,6.68,85,31,-Rp1000,-2.86
2020-09-01,34000,244,9,Dry,1,False,34714.28571428572,NULL,34000,35500,NULL,0,116.3953,-0.047659612,14599.7002,26.77,2.41,83.61,1,Rp0,0
2020-09-02,34000,245,9,Dry,2,False,34571.42857142857,NULL,34000,35000,34750,0,116.3953,-0.047659612,14818.59961,26.3,9.4,82.69,2,Rp0,0
2020-09-03,32000,246,9,Dry,3,False,34142.857142857145,NULL,34000,35000,34750,-2000,116.3953,-0.047659612,14565.14746,25.64,3.29,85,3,-Rp2000,-5.88
2020-09-04,33000,247,9,Dry,4,False,33857.142857142855,NULL,32000,35000,33250,1000,116.3953,-0.047659612,14545.9873,26.24,0.72,84.11,4,Rp1000,3.13
2020-09-05,33000,248,9,Dry,5,False,33571.42857142857,NULL,33000,35000,33250,0,116.3953,-0.047659612,14545.9873,27.07,0.5,81.68,5,Rp1000,3.13
2020-09-06,33000,249,9,Dry,6,False,33285.71428571428,NULL,33000,35000,33250,0,116.3953,-0.047659612,14545.9873,27.09,3.93,82.09,6,Rp1000,3.13
2020-09-07,34750,250,9,Dry,0,False,33392.857142857145,NULL,33000,34000,33250,1750,116.3953,-0.047659612,14741,26.71,7.24,83.8,7,Rp1750,5.3
2020-09-08,35500,251,9,Dry,1,False,33607.142857142855,NULL,34750,34000,33250,750,116.3953,-0.047659612,14795,26.45,4.28,81.78,8,Rp750,2.16
2020-09-09,36000,252,9,Dry,2,False,33892.857142857145,NULL,35500,34000,35500,500,116.3953,-0.047659612,14915.2002,26.68,2.54,80.47,9,Rp500,1.41
2020-09-10,36000,253,9,Dry,3,False,34464.28571428572,NULL,36000,32000,35500,0,116.3953,-0.047659612,14874.2002,27.32,2.28,78.28,10,Rp0,0
2020-09-11,36500,254,9,Dry,4,False,34964.28571428572,NULL,36000,33000,38000,500,116.3953,-0.047659612,14857.4707,26.55,2.81,84.91,11,Rp500,1.39
2020-09-12,36500,255,9,Dry,5,False,35464.28571428572,NULL,36500,33000,37500,0,116.3953,-0.047659612,14857.4707,26.64,3.75,85.07,12,Rp500,1.39
2020-09-13,36500,256,9,Dry,6,False,35964.28571428572,NULL,36500,33000,39500,0,116.3953,-0.047659612,14857.4707,26.26,29.38,83.7,13,Rp500,1.39
2020-09-14,35750,257,9,Dry,0,False,36107.142857142855,NULL,36500,34750,NULL,-750,116.3953,-0.047659612,14883,26.6,17.55,82.69,14,-Rp750,-2.05
2020-09-15,36000,258,9,Dry,1,False,36178.57142857143,NULL,35750,35500,NULL,250,116.3953,-0.047659612,14983.5,26.34,5.62,83.5,15,Rp250,0.7
2020-09-16,36000,259,9,Dry,2,False,36178.57142857143,NULL,36000,36000,NULL,0,116.3953,-0.047659612,14869.59961,26.13,9.07,79.15,16,Rp0,0
2020-09-17,35000,260,9,Dry,3,False,36035.71428571428,NULL,36000,36000,40000,-1000,116.3953,-0.047659612,14812.58691,26.83,0.44,74.28,17,-Rp1000,-2.78
2020-09-18,35000,261,9,Dry,4,False,35821.42857142857,NULL,35000,36500,40000,0,116.3953,-0.047659612,14788,26.62,1.22,82.55,18,Rp0,0
2020-09-21,33000,264,9,Dry,0,False,NULL,NULL,NULL,35750,NULL,NULL,116.3953,-0.047659612,14728,27.79,0.47,78.29,21,-Rp2000,-5.71
2020-09-22,33000,265,9,Dry,1,False,NULL,NULL,33000,36000,NULL,0,116.3953,-0.047659612,14839.2002,27.39,3.86,81.27,22,Rp0,0
2020-09-23,32500,266,9,Dry,2,False,NULL,NULL,33000,36000,36500,-500,116.3953,-0.047659612,14742.58594,26.78,5.2,83.22,23,-Rp500,-1.52
2020-09-24,32500,267,9,Dry,3,False,NULL,NULL,32500,35000,35500,0,116.3953,-0.047659612,14803.98535,26.77,12.71,79.09,24,Rp0,0
2020-09-25,32500,268,9,Dry,4,False,NULL,NULL,32500,35000,35000,0,116.3953,-0.047659612,14839.57813,26.94,20.24,77.87,25,Rp0,0
2020-09-26,32500,269,9,Dry,5,False,NULL,NULL,32500,NULL,35000,0,116.3953,-0.047659612,14839.57813,26.65,3.21,81.99,26,Rp0,0
2020-09-27,32500,270,9,Dry,6,False,32642.85714285714,NULL,32500,NULL,35000,0,116.3953,-0.047659612,14839.57813,26.9,1.71,80.31,27,Rp0,0
2020-09-28,32000,271,9,Dry,0,False,32500,NULL,32500,33000,35000,-500,116.3953,-0.047659612,14863,27.2,3.57,81.08,28,-Rp500,-1.54
2020-09-29,32000,272,9,Dry,1,False,32357.14285714286,NULL,32000,33000,35000,0,116.3953,-0.047659612,14893.59961,26.41,9.49,87.68,29,Rp0,0
2020-09-30,30500,273,9,Dry,2,False,32071.428571428572,NULL,32000,32500,34000,-1500,116.3953,-0.047659612,14910,26.48,2.84,81.78,30,-Rp1500,-4.69
2020-10-01,30500,274,10,Wet,3,False,31785.714285714286,NULL,30500,32500,34000,0,116.473,0.066755273,14879,27.07,1.03,80.85,1,Rp0,0
2020-10-02,30500,275,10,Wet,4,False,31500,NULL,30500,32500,34000,0,116.473,0.066755273,14817.55859,27.08,5.09,82.08,2,Rp0,0
2020-10-03,30500,276,10,Wet,5,False,31214.285714285714,NULL,30500,32500,32000,0,116.473,0.066755273,14817.55859,26.15,4.39,82.8,3,Rp0,0
2020-10-04,30500,277,10,Wet,6,False,30928.571428571428,NULL,30500,32500,33000,0,116.473,0.066755273,14817.55859,26.75,7.96,80.92,4,Rp0,0
2020-10-05,32000,278,10,Wet,0,False,30928.571428571428,NULL,30500,32000,33000,1500,116.473,0.066755273,14853,27.24,27.13,80.81,5,Rp1500,4.92
2020-10-06,32500,279,10,Wet,1,False,31000,NULL,32000,32000,33000,500,116.473,0.066755273,14780.18262,26.88,3.49,82.45,6,Rp500,1.56
2020-10-07,33500,280,10,Wet,2,False,31428.571428571428,NULL,32500,30500,34750,1000,116.473,0.066755273,14773,25.99,6.59,83.72,7,Rp1000,3.08
2020-10-08,33500,281,10,Wet,3,False,31857.14285714286,NULL,33500,30500,35500,0,116.473,0.066755273,14715.5,26.43,2.45,81.89,8,Rp0,0
2020-10-09,35500,282,10,Wet,4,False,32571.428571428572,NULL,33500,30500,36000,2000,116.473,0.066755273,14676.99609,27.39,9.83,77.91,9,Rp2000,5.97
2020-10-10,35500,283,10,Wet,5,False,33285.71428571428,NULL,35500,30500,36000,0,116.473,0.066755273,14676.99609,27.42,4.83,80.46,10,Rp2000,5.97
2020-10-11,35500,284,10,Wet,6,False,34000,NULL,35500,30500,36500,0,116.473,0.066755273,14676.99609,26.84,25.57,85.22,11,Rp2000,5.97
2020-10-12,40000,285,10,Wet,0,False,35142.857142857145,NULL,35500,32000,36500,4500,116.473,0.066755273,14693,26.93,8.56,82.08,12,Rp4500,12.68
2020-10-13,40000,286,10,Wet,1,False,36214.28571428572,NULL,40000,32500,36500,0,116.473,0.066755273,14484.99219,26.68,5.4,83.28,13,Rp0,0
2020-10-14,40000,287,10,Wet,2,False,37142.857142857145,NULL,40000,33500,35750,0,116.473,0.066755273,14793,27.12,11.21,77.65,14,Rp0,0
2020-10-15,40000,288,10,Wet,3,False,38071.42857142857,NULL,40000,33500,36000,0,116.473,0.066755273,14681.46289,26.8,6.81,82.43,15,Rp0,0
2020-10-16,40000,289,10,Wet,4,False,38714.28571428572,NULL,40000,35500,36000,0,116.473,0.066755273,14652.5,27.15,10.11,77.76,16,Rp0,0
2020-10-19,40000,292,10,Wet,0,False,NULL,NULL,NULL,40000,NULL,NULL,116.473,0.066755273,14693,27.46,4.57,80.29,19,Rp0,0
2020-10-20,40000,293,10,Wet,1,False,NULL,NULL,40000,40000,NULL,0,116.473,0.066755273,14708,27.49,3.3,80.64,20,Rp0,0
2020-10-21,40000,294,10,Wet,2,False,NULL,NULL,40000,40000,33000,0,116.473,0.066755273,14688,27.49,0.42,78.13,21,Rp0,0
2020-10-22,40000,295,10,Wet,3,False,NULL,NULL,40000,40000,33000,0,116.473,0.066755273,14639.77539,27.71,0.08,69.36,22,Rp0,0
2020-10-23,40000,296,10,Wet,4,False,NULL,NULL,40000,40000,32500,0,116.473,0.066755273,14639.85254,27.4,0.22,75.62,23,Rp0,0
2020-10-26,41500,299,10,Wet,0,False,NULL,NULL,NULL,40000,32500,NULL,116.473,0.066755273,14642.78223,27.7,0.99,78.16,26,Rp1500,3.75
2020-10-27,41000,300,10,Wet,1,False,NULL,NULL,41500,40000,32500,-500,116.473,0.066755273,14724.2002,27.48,1.93,81.04,27,-Rp500,-1.2
2020-11-02,39000,306,11,Wet,0,False,NULL,NULL,NULL,41500,30500,NULL,116.7949,0.276373065,14586.16992,27.9,1.19,76.22,2,NULL,0
2020-11-03,39000,307,11,Wet,1,False,NULL,NULL,39000,41000,30500,0,116.7949,0.276373065,14603.95801,26.41,17.64,84.63,3,Rp0,0
2020-11-04,39500,308,11,Wet,2,False,NULL,NULL,39000,NULL,32000,500,116.7949,0.276373065,14540.89258,27.04,6.63,81.81,4,Rp500,1.28
2020-11-05,39500,309,11,Wet,3,False,NULL,NULL,39500,NULL,32500,0,116.7949,0.276373065,14360,27.41,3.72,79.9,5,Rp0,0
2020-11-06,41500,310,11,Wet,4,False,NULL,NULL,39500,NULL,33500,2000,116.7949,0.276373065,14256,27.29,3.84,80.21,6,Rp2000,5.06
2020-11-07,41500,311,11,Wet,5,False,NULL,NULL,41500,NULL,33500,0,116.7949,0.276373065,14256,27.22,5.61,83.14,7,Rp2000,5.06
2020-11-08,41500,312,11,Wet,6,False,40214.28571428572,NULL,41500,NULL,35500,0,116.7949,0.276373065,14256,27.15,22.98,83.58,8,Rp2000,5.06
2020-11-09,43000,313,11,Wet,0,False,40785.71428571428,NULL,41500,39000,35500,1500,116.7949,0.276373065,14198.67188,27.75,0.78,75.9,9,Rp1500,3.61
2020-11-10,44000,314,11,Wet,1,False,41500,NULL,43000,39000,35500,1000,116.7949,0.276373065,14256.36035,27.67,0.12,73.17,10,Rp1000,2.33
2020-11-11,45000,315,11,Wet,2,False,42285.71428571428,NULL,44000,39500,40000,1000,116.7949,0.276373065,14041.54492,27.49,3.2,78.77,11,Rp1000,2.27
2020-11-12,45000,316,11,Wet,3,False,43071.42857142857,NULL,45000,39500,40000,0,116.7949,0.276373065,13878.98926,27.51,1.95,80.22,12,Rp0,0
2020-11-13,45000,317,11,Wet,4,False,43571.42857142857,NULL,45000,41500,40000,0,116.7949,0.276373065,14133.49121,27.53,0.58,81.7,13,Rp0,0
2020-11-14,45000,318,11,Wet,5,False,44071.42857142857,NULL,45000,41500,40000,0,116.7949,0.276373065,14133.49121,27.41,4.65,82.6,14,Rp0,0
2020-11-16,44000,320,11,Wet,0,False,NULL,NULL,NULL,43000,NULL,NULL,116.7949,0.276373065,14135.55957,27.1,3.9,82.45,16,-Rp1000,-2.22
2020-11-17,44000,321,11,Wet,1,False,NULL,NULL,44000,44000,NULL,0,116.7949,0.276373065,14089.2002,26.5,3.07,84.62,17,Rp0,0
2020-11-18,41000,322,11,Wet,2,False,NULL,NULL,44000,45000,40000,-3000,116.7949,0.276373065,14026.45117,26.96,3.17,84.23,18,-Rp3000,-6.82
2020-11-19,41000,323,11,Wet,3,False,NULL,NULL,41000,45000,40000,0,116.7949,0.276373065,14110.2002,27.53,1.8,73.15,19,Rp0,0
2020-11-20,43000,324,11,Wet,4,False,NULL,NULL,41000,45000,40000,2000,116.7949,0.276373065,14189.90039,27.63,2.57,74.39,20,Rp2000,4.88
2020-11-21,43000,325,11,Wet,5,False,NULL,NULL,43000,45000,40000,0,116.7949,0.276373065,14189.90039,27,7.75,82.05,21,Rp2000,4.88
2020-11-22,43000,326,11,Wet,6,False,42714.28571428572,NULL,43000,NULL,40000,0,116.7949,0.276373065,14189.90039,27.16,1.78,80.12,22,Rp2000,4.88
2020-11-23,43500,327,11,Wet,0,False,42642.857142857145,NULL,43000,44000,NULL,500,116.7949,0.276373065,14150.99121,27.25,6.14,82.37,23,Rp500,1.16
2020-11-24,43500,328,11,Wet,1,False,42571.42857142857,NULL,43500,44000,NULL,0,116.7949,0.276373065,14164.60547,27.4,17.52,82.13,24,Rp0,0
2020-11-25,43500,329,11,Wet,2,False,42928.57142857143,NULL,43500,41000,41500,0,116.7949,0.276373065,14121.7998,27.2,2.14,83.47,25,Rp0,0
2020-11-26,43500,330,11,Wet,3,False,43285.71428571428,NULL,43500,41000,41000,0,116.7949,0.276373065,14127.4707,26.85,2.23,84.42,26,Rp0,0
2020-11-27,41750,331,11,Wet,4,False,43107.142857142855,NULL,43500,43000,NULL,-1750,116.7949,0.276373065,13897.66895,26.67,5.9,85.94,27,-Rp1750,-4.02
2020-11-28,41750,332,11,Wet,5,False,42928.57142857143,NULL,41750,43000,NULL,0,116.7949,0.276373065,13897.66895,26.75,5.46,82.37,28,-Rp1750,-4.02
2020-11-29,41750,333,11,Wet,6,False,42750,NULL,41750,43000,NULL,0,116.7949,0.276373065,13897.66895,26.48,20.45,84.48,29,-Rp1750,-4.02
2020-11-30,42000,334,11,Wet,0,False,42535.71428571428,NULL,41750,43500,NULL,250,116.7949,0.276373065,14061.64453,26.74,21.61,84.92,30,Rp250,0.6
2020-12-01,42000,335,12,Wet,1,False,42321.42857142857,NULL,42000,43500,NULL,0,117.3167,0.446766083,14094.93555,27.01,12.28,82.6,1,Rp0,0
2020-12-02,42000,336,12,Wet,2,False,42107.142857142855,NULL,42000,43500,39000,0,117.3167,0.446766083,14175,27.35,6.01,80.92,2,Rp0,0
2020-12-03,42000,337,12,Wet,3,False,41892.857142857145,NULL,42000,43500,39000,0,117.3167,0.446766083,14076.41992,27.16,5.53,83.11,3,Rp0,0
2020-12-04,42000,338,12,Wet,4,False,41928.57142857143,NULL,42000,41750,39500,0,117.3167,0.446766083,14092.79883,27.88,1.94,77.91,4,Rp0,0
2020-12-05,42000,339,12,Wet,5,False,41964.28571428572,NULL,42000,41750,39500,0,117.3167,0.446766083,14092.79883,27.3,2.41,82.68,5,Rp0,0
2020-12-06,42000,340,12,Wet,6,False,42000,NULL,42000,41750,41500,0,117.3167,0.446766083,14092.79883,27.2,1.58,83.66,6,Rp0,0
2020-12-07,42500,341,12,Wet,0,False,42071.42857142857,NULL,42000,42000,41500,500,117.3167,0.446766083,14076.49023,27.59,4.31,79.01,7,Rp500,1.19
2020-12-08,42500,342,12,Wet,1,False,42142.857142857145,NULL,42500,42000,41500,0,117.3167,0.446766083,14143,26.89,6.39,84.6,8,Rp0,0
2020-12-10,42500,344,12,Wet,3,False,NULL,NULL,NULL,42000,44000,NULL,117.3167,0.446766083,14150,26.93,5.09,81.64,10,NULL,0
2020-12-11,42500,345,12,Wet,4,False,NULL,NULL,42500,42000,45000,0,117.3167,0.446766083,14082.59277,27.68,0.26,77.57,11,Rp0,0
2020-12-12,42500,346,12,Wet,5,False,NULL,NULL,42500,42000,45000,0,117.3167,0.446766083,14082.59277,27.05,4.15,83.29,12,Rp0,0
2020-12-13,42500,347,12,Wet,6,False,NULL,NULL,42500,42000,45000,0,117.3167,0.446766083,14082.59277,27.07,3.22,80.66,13,Rp0,0
2020-12-14,40500,348,12,Wet,0,False,NULL,NULL,42500,42500,45000,-2000,117.3167,0.446766083,14069.15723,26.09,18.79,87.48,14,-Rp2000,-4.71
2020-12-15,40500,349,12,Wet,1,False,NULL,NULL,40500,42500,NULL,0,117.3167,0.446766083,14221.90039,26.44,6.61,80.3,15,Rp0,0
2020-12-16,39500,350,12,Wet,2,False,41500,NULL,40500,NULL,44000,-1000,117.3167,0.446766083,14190,26.44,6.33,84.26,16,-Rp1000,-2.47
2020-12-17,42000,351,12,Wet,3,False,41428.57142857143,NULL,39500,42500,44000,2500,117.3167,0.446766083,14070.53711,26.79,5.51,83.71,17,Rp2500,6.33
2020-12-18,42000,352,12,Wet,4,False,41357.142857142855,NULL,42000,42500,41000,0,117.3167,0.446766083,14083.85059,27.24,4.57,83.63,18,Rp0,0
2020-12-21,40000,355,12,Wet,0,False,NULL,NULL,NULL,40500,43000,NULL,117.3167,0.446766083,14068.9375,26.24,12.12,84.77,21,NULL,0
2020-12-22,40000,356,12,Wet,1,False,NULL,NULL,40000,40500,43000,0,117.3167,0.446766083,14100.73145,26.74,5.61,84.96,22,Rp0,0
2020-12-23,40000,357,12,Wet,2,False,NULL,NULL,40000,39500,43500,0,117.3167,0.446766083,14324.2002,26.75,9.81,86.23,23,Rp0,0
2020-12-28,37000,362,12,Wet,0,False,NULL,NULL,NULL,40000,41750,NULL,117.3167,0.446766083,13911.14355,26.11,11.45,86.09,28,NULL,0
2020-12-29,37000,363,12,Wet,1,False,NULL,NULL,37000,40000,41750,0,117.3167,0.446766083,14126.12012,26.41,4.34,83.47,29,Rp0,0
2020-12-30,36000,364,12,Wet,2,False,NULL,NULL,37000,40000,42000,-1000,117.3167,0.446766083,14069.90918,26.2,4.57,86.35,30,-Rp1000,-2.7
2021-01-04,36000,369,1,Wet,0,False,NULL,NULL,NULL,37000,42000,NULL,117.6164,0.255462351,14022.50098,26,8.7,86.37,4,NULL,0
2021-01-05,34000,370,1,Wet,1,False,NULL,NULL,36000,37000,42000,-2000,117.6164,0.255462351,13931.40039,26.45,8.1,86.87,5,-Rp2000,-5.56
2021-01-06,34000,371,1,Wet,2,False,NULL,NULL,34000,36000,42500,0,117.6164,0.255462351,13930,26.08,29.1,87.36,6,Rp0,0
2021-01-07,34000,372,1,Wet,3,False,NULL,NULL,34000,NULL,42500,0,117.6164,0.255462351,13951.5,25.73,14,87.15,7,Rp0,0
2021-01-08,34250,373,1,Wet,4,False,NULL,NULL,34000,NULL,NULL,250,117.6164,0.255462351,13892.97754,26.26,3.26,84.45,8,Rp250,0.74
2021-01-09,34250,374,1,Wet,5,False,NULL,NULL,34250,NULL,42500,0,117.6164,0.255462351,13892.97754,26.59,0.7,84.13,9,Rp250,0.74
2021-01-10,34250,375,1,Wet,6,False,34392.857142857145,NULL,34250,NULL,42500,0,117.6164,0.255462351,13892.97754,27.1,0.35,82.78,10,Rp250,0.74
2021-01-11,34000,376,1,Wet,0,False,34107.142857142855,NULL,34250,36000,42500,-250,117.6164,0.255462351,13861.39258,27.24,2.02,81.58,11,-Rp250,-0.73
2021-01-12,34000,377,1,Wet,1,False,34107.142857142855,NULL,34000,34000,42500,0,117.6164,0.255462351,14088.73535,26.47,5.65,84.68,12,Rp0,0
2021-01-13,34000,378,1,Wet,2,False,34107.142857142855,NULL,34000,34000,40500,0,117.6164,0.255462351,14031.07813,26.64,5.09,84.83,13,Rp0,0
2021-01-14,34000,379,1,Wet,3,False,34107.142857142855,NULL,34000,34000,40500,0,117.6164,0.255462351,14166,27.01,4.01,81.99,14,Rp0,0
2021-01-15,34000,380,1,Wet,4,False,34071.42857142857,NULL,34000,34250,39500,0,117.6164,0.255462351,14063.14746,26.66,19.25,88.33,15,Rp0,0
2021-01-18,33000,383,1,Wet,0,False,NULL,NULL,NULL,34000,NULL,NULL,117.6164,0.255462351,13880.7793,26.23,7.08,85.46,18,-Rp1000,-2.94
2021-01-19,33000,384,1,Wet,1,False,NULL,NULL,33000,34000,NULL,0,117.6164,0.255462351,14100.7998,27.31,3.04,79.48,19,Rp0,0
2021-01-20,32000,385,1,Wet,2,False,NULL,NULL,33000,34000,40000,-1000,117.6164,0.255462351,14122,26.98,7.27,86.4,20,-Rp1000,-3.03
2021-01-21,32000,386,1,Wet,3,False,NULL,NULL,32000,34000,40000,0,117.6164,0.255462351,14037.2002,26.71,11.35,87.63,21,Rp0,0
2021-01-22,32000,387,1,Wet,4,False,NULL,NULL,32000,34000,40000,0,117.6164,0.255462351,13960.76172,26.41,14.26,86.25,22,Rp0,0
2021-01-25,33000,390,1,Wet,0,False,NULL,NULL,NULL,33000,NULL,NULL,117.6164,0.255462351,14012.89551,25.6,13.42,87.86,25,Rp1000,3.13
2021-01-26,33000,391,1,Wet,1,False,NULL,NULL,33000,33000,NULL,0,117.6164,0.255462351,14148.5,25.53,5.51,84.89,26,Rp0,0
2021-01-27,33000,392,1,Wet,2,False,NULL,NULL,33000,32000,37000,0,117.6164,0.255462351,14142,26.05,3.87,85.52,27,Rp0,0
2021-01-28,32000,393,1,Wet,3,False,NULL,NULL,33000,32000,37000,-1000,117.6164,0.255462351,14195,26.7,2.15,81.41,28,-Rp1000,-3.03
2021-02-01,31000,397,2,Wet,0,False,NULL,NULL,NULL,33000,NULL,NULL,117.7385,0.103812053,13828.13672,25.54,5.83,87.71,1,NULL,0
2021-02-02,31500,398,2,Wet,1,False,NULL,NULL,31000,33000,NULL,500,117.7385,0.103812053,14118.5,26.28,2.92,85.95,2,Rp500,1.61
2021-02-03,31500,399,2,Wet,2,False,NULL,NULL,31500,33000,36000,0,117.7385,0.103812053,13995.53516,26.49,1.84,84.5,3,Rp0,0
2021-02-04,31500,400,2,Wet,3,False,NULL,NULL,31500,32000,34000,0,117.7385,0.103812053,13983.95215,26.31,2,86.25,4,Rp0,0
2021-02-05,31500,401,2,Wet,4,False,NULL,NULL,31500,NULL,34000,0,117.7385,0.103812053,14010.47363,25.96,6.69,86.48,5,Rp0,0
2021-02-06,31500,402,2,Wet,5,False,NULL,NULL,31500,NULL,34000,0,117.7385,0.103812053,14010.47363,26.2,5.47,85.97,6,Rp0,0
2021-02-07,31500,403,2,Wet,6,False,31428.571428571428,NULL,31500,NULL,34250,0,117.7385,0.103812053,14010.47363,26.74,3.24,83.16,7,Rp0,0
2021-02-08,31000,404,2,Wet,0,False,31428.571428571428,NULL,31500,31000,34250,-500,117.7385,0.103812053,14001.10352,26.71,5.08,81.2,8,-Rp500,-1.59
2021-02-09,31000,405,2,Wet,1,False,31357.14285714286,NULL,31000,31500,34250,0,117.7385,0.103812053,13990.45996,26.28,6.59,85.19,9,Rp0,0
2021-02-10,33250,406,2,Wet,2,False,31607.14285714286,NULL,31000,31500,34000,2250,117.7385,0.103812053,13989.18848,26.77,5.2,83.78,10,Rp2250,7.26
2021-02-11,33750,407,2,Wet,3,False,31928.571428571428,NULL,33250,31500,34000,500,117.7385,0.103812053,14027,27.14,7.32,84.94,11,Rp500,1.5
2021-02-15,33750,411,2,Wet,0,False,NULL,NULL,NULL,31000,NULL,NULL,117.7385,0.103812053,13966,25.99,20.48,86.49,15,NULL,0
2021-02-16,33750,412,2,Wet,1,False,NULL,NULL,33750,31000,NULL,0,117.7385,0.103812053,13907,26.69,3.56,83.06,16,Rp0,0
2021-02-17,33750,413,2,Wet,2,False,NULL,NULL,33750,33250,33000,0,117.7385,0.103812053,14039.2002,26.49,14.52,85.54,17,Rp0,0
2021-02-18,34250,414,2,Wet,3,False,NULL,NULL,33750,33750,33000,500,117.7385,0.103812053,14007.47461,26.19,11.85,87.1,18,Rp500,1.48
2021-02-19,34250,415,2,Wet,4,False,NULL,NULL,34250,NULL,32000,0,117.7385,0.103812053,13998.19824,26.73,5.41,84.29,19,Rp0,0
2021-02-22,37000,418,2,Wet,0,False,NULL,NULL,NULL,33750,NULL,NULL,117.7385,0.103812053,13898.41699,26.73,2.17,81.31,22,Rp2750,8.03
2021-02-23,36750,419,2,Wet,1,False,NULL,NULL,37000,33750,NULL,-250,117.7385,0.103812053,14107.69629,26.64,5.81,85.74,23,-Rp250,-0.68
2021-02-24,37250,420,2,Wet,2,False,NULL,NULL,36750,33750,33000,500,117.7385,0.103812053,14081.61719,26.5,4.09,84.68,24,Rp500,1.36
2021-02-25,37250,421,2,Wet,3,False,NULL,NULL,37250,34250,33000,0,117.7385,0.103812053,14097.7998,26.67,1.22,82.31,25,Rp0,0
2021-02-26,37000,422,2,Wet,4,False,NULL,NULL,37250,34250,33000,-250,117.7385,0.103812053,13968.18555,27.42,1.28,76.14,26,-Rp250,-0.67
2021-02-27,37000,423,2,Wet,5,False,NULL,NULL,37000,NULL,32000,0,117.7385,0.103812053,13968.18555,26.93,1.96,83.69,27,-Rp250,-0.67
2021-02-28,37000,424,2,Wet,6,False,37035.71428571428,NULL,37000,NULL,NULL,0,117.7385,0.103812053,13968.18555,27.19,2.02,82.37,28,-Rp250,-0.67
